Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor m2;Tipo Agregado
Casa;Vargem Grande;3;2;1;100;2000.0;0.0;0.0;20.0;Casa
Casa;Gávea;4;1;2;350;8500.0;0.0;554.0;24.285714285714285;Casa
Casa;Paciência;2;0;0;55;600.0;0.0;0.0;10.909090909090908;Casa
Casa;Ribeira;3;0;0;107;1600.0;0.0;0.0;14.953271028037385;Casa
Casa;Cosmos;2;1;0;80;1000.0;0.0;0.0;12.5;Casa
Casa;Barra da Tijuca;5;4;4;600;7000.0;0.0;1370.0;11.666666666666666;Casa
Casa;Todos os Santos;3;1;0;87;1700.0;40.0;0.0;19.54022988505747;Casa
Casa;Tijuca;4;1;0;230;5000.0;0.0;0.0;21.73913043478261;Casa
Casa;Campo Grande;3;1;0;80;950.0;0.0;0.0;11.875;Casa
Casa;Itanhangá;5;0;5;480;3000.0;400.0;0.0;6.25;Casa
Casa;Vicente de Carvalho;2;1;0;60;1200.0;80.0;0.0;20.0;Casa
Casa;Campo Grande;3;1;3;287;2500.0;0.0;0.0;8.710801393728223;Casa
Casa;Olaria;2;0;0;52;1300.0;0.0;0.0;25.0;Casa
Casa;Engenho Novo;2;2;1;180;2200.0;0.0;680.0;12.22222222222222;Casa
Casa;Vargem Pequena;8;4;6;380;17000.0;0.0;0.0;44.73684210526316;Casa
Casa;Campo Grande;1;0;0;50;550.0;0.0;0.0;11.0;Casa
Casa;Taquara;3;1;1;120;2000.0;135.0;75.0;16.666666666666668;Casa
Casa;Itanhangá;10;0;6;800;8500.0;0.0;0.0;10.625;Casa
Casa;Humaitá;3;0;1;300;11500.0;0.0;0.0;38.333333333333336;Casa
Casa;Bento Ribeiro;1;1;0;60;900.0;0.0;0.0;15.0;Casa
Casa;Campo Grande;3;1;2;120;1400.0;0.0;0.0;11.666666666666666;Casa
Casa;Recreio dos Bandeirantes;2;3;1;110;3200.0;0.0;300.0;29.09090909090909;Casa
Casa;Campo Grande;3;2;1;277;2400.0;0.0;0.0;8.664259927797834;Casa
Casa;Laranjeiras;5;1;2;300;7000.0;180.0;573.0;23.33333333333333;Casa
Casa;Campo Grande;2;0;0;56;850.0;0.0;0.0;15.178571428571429;Casa
Casa;Ipanema;3;0;0;120;5600.0;1500.0;399.0;46.66666666666666;Casa
Casa;Quintino Bocaiúva;1;0;0;55;800.0;0.0;0.0;14.545454545454543;Casa
Casa;Gávea;5;1;1;330;8000.0;0.0;611.0;24.24242424242424;Casa
Casa;Campo Grande;3;0;1;90;2200.0;0.0;0.0;24.444444444444443;Casa
Casa;Freguesia (Jacarepaguá);5;3;1;318;5000.0;0.0;335.0;15.723270440251572;Casa
Casa;Freguesia (Jacarepaguá);4;1;2;416;13000.0;0.0;0.0;31.25;Casa
Casa;Campo Grande;2;0;0;60;700.0;0.0;0.0;11.666666666666666;Casa
Casa;Campinho;1;1;0;60;850.0;0.0;0.0;14.166666666666666;Casa
Casa;Pedra de Guaratiba;4;1;0;100;1300.0;0.0;0.0;13.0;Casa
Casa;Tijuca;6;8;2;215;6000.0;0.0;3500.0;27.906976744186046;Casa
Casa;Campo Grande;3;4;1;250;2500.0;0.0;600.0;10.0;Casa
Casa;Botafogo;7;1;3;250;12000.0;0.0;1881.0;48.0;Casa
Casa;Vicente de Carvalho;2;1;0;55;1000.0;0.0;0.0;18.181818181818183;Casa
Casa;Bangu;2;0;0;75;850.0;0.0;0.0;11.333333333333334;Casa
Casa;Cosme Velho;3;3;1;437;6000.0;0.0;1052.0;13.729977116704806;Casa
Casa;Gávea;4;4;0;450;14900.0;0.0;500.0;33.111111111111114;Casa
Casa;Vila Valqueire;2;0;0;60;1000.0;0.0;0.0;16.666666666666668;Casa
Casa;Quintino Bocaiúva;2;0;0;49;1000.0;71.0;0.0;20.40816326530612;Casa
Casa;Taquara;2;0;0;60;1000.0;0.0;14.0;16.666666666666668;Casa
Casa;Barra da Tijuca;5;2;5;600;14000.0;790.0;5400.0;23.33333333333333;Casa
Casa;Campo Grande;2;4;1;120;2500.0;0.0;0.0;20.83333333333333;Casa
Casa;Ilha do Governador;3;1;0;70;1950.0;0.0;0.0;27.857142857142858;Casa
Casa;Vargem Pequena;3;3;3;200;3500.0;260.0;0.0;17.5;Casa
Casa;Barra da Tijuca;4;4;4;550;18000.0;1550.0;1860.0;32.72727272727273;Casa
Casa;Urca;0;1;0;150;6500.0;0.0;1815.0;43.333333333333336;Casa
Casa;Joá;4;2;1;500;10000.0;1600.0;0.0;20.0;Casa
Casa;Barra da Tijuca;4;2;2;332;8000.0;510.0;638.0;24.09638554216868;Casa
Casa;Pavuna;2;1;0;70;800.0;0.0;0.0;11.428571428571429;Casa
Casa;Laranjeiras;5;2;2;300;7000.0;290.0;500.0;23.33333333333333;Casa
Casa;Bonsucesso;1;0;0;30;650.0;0.0;0.0;21.666666666666668;Casa
Casa;Santa Teresa;1;0;0;35;1000.0;50.0;0.0;28.571428571428573;Casa
Casa;Laranjeiras;3;1;1;300;7000.0;0.0;572.0;23.33333333333333;Casa
Casa;Taquara;3;1;1;164;1800.0;160.0;0.0;10.975609756097562;Casa
Casa;Gávea;4;2;1;680;14000.0;578.0;0.0;20.58823529411765;Casa
Casa;Vila da Penha;2;0;0;85;1300.0;0.0;0.0;15.294117647058824;Casa
Casa;Méier;2;0;0;55;1000.0;0.0;13.0;18.181818181818183;Casa
Casa;Campo Grande;1;1;0;60;800.0;0.0;0.0;13.333333333333334;Casa
Casa;Campo Grande;3;3;0;80;1500.0;0.0;0.0;18.75;Casa
Casa;Barra da Tijuca;4;7;3;280;5900.0;330.0;0.0;21.071428571428573;Casa
Casa;Braz de Pina;1;0;0;35;750.0;0.0;0.0;21.428571428571427;Casa
Casa;Jardim Botânico;4;3;4;452;20000.0;0.0;1749.0;44.24778761061947;Casa
Casa;Jardim Botânico;4;4;4;450;20000.0;0.0;0.0;44.44444444444444;Casa
Casa;Campo Grande;2;1;0;75;850.0;0.0;0.0;11.333333333333334;Casa
Casa;Humaitá;4;2;0;252;13500.0;0.0;300.0;53.57142857142857;Casa
Casa;Botafogo;7;1;3;250;12000.0;0.0;0.0;48.0;Casa
Casa;Barra da Tijuca;4;4;4;402;10000.0;1500.0;1337.0;24.875621890547265;Casa
Casa;Maria da Graça;3;0;0;50;1300.0;0.0;0.0;26.0;Casa
Casa;Freguesia (Jacarepaguá);3;2;0;140;6600.0;0.0;400.0;47.142857142857146;Casa
Casa;Campo Grande;2;0;0;60;900.0;0.0;0.0;15.0;Casa
Casa;Barra da Tijuca;4;3;4;350;12000.0;1300.0;620.0;34.285714285714285;Casa
Casa;Barra da Tijuca;4;3;1;200;6500.0;1100.0;0.0;32.5;Casa
Casa;Quintino Bocaiúva;4;8;0;200;2500.0;0.0;0.0;12.5;Casa
Casa;Campo Grande;3;2;3;230;2000.0;0.0;0.0;8.695652173913043;Casa
Casa;Pavuna;3;2;0;90;900.0;0.0;0.0;10.0;Casa
Casa;Paciência;1;0;0;40;650.0;0.0;0.0;16.25;Casa
Casa;Vaz Lobo;3;1;0;80;950.0;0.0;36.0;11.875;Casa
Casa;Pedra de Guaratiba;2;1;1;100;1200.0;0.0;0.0;12.0;Casa
Casa;Vaz Lobo;3;2;0;100;950.0;0.0;0.0;9.5;Casa
Casa;Barra da Tijuca;4;0;4;900;10000.0;1170.0;0.0;11.11111111111111;Casa
Casa;Curicica;2;0;0;60;1000.0;0.0;98.0;16.666666666666668;Casa
Casa;Campo Grande;3;2;1;240;1700.0;0.0;136.0;7.083333333333333;Casa
Casa;Cascadura;3;0;0;60;1200.0;0.0;0.0;20.0;Casa
Casa;Jardim Guanabara;4;10;2;447;6500.0;0.0;2937.0;14.5413870246085;Casa
Casa;Campo Grande;1;0;0;30;430.0;0.0;0.0;14.333333333333334;Casa
Casa;Recreio dos Bandeirantes;4;2;4;587;9000.0;850.0;1268.0;15.332197614991482;Casa
Casa;Jardim Botânico;4;3;4;300;20000.0;0.0;1254.0;66.66666666666667;Casa
Casa;Catete;3;1;0;111;3200.0;340.0;87.0;28.82882882882883;Casa
Casa;Vila da Penha;3;1;1;80;1510.0;0.0;0.0;18.875;Casa
Casa;Anchieta;2;1;0;80;700.0;0.0;0.0;8.75;Casa
Casa;Recreio dos Bandeirantes;4;3;4;324;10000.0;675.0;621.0;30.8641975308642;Casa
Casa;Santa Teresa;2;0;0;100;1650.0;0.0;35.0;16.5;Casa
Casa;Vila Valqueire;2;2;0;80;1100.0;0.0;13.0;13.75;Casa
Casa;Barra da Tijuca;6;3;3;600;5900.0;1000.0;1200.0;9.833333333333334;Casa
Casa;Campo Grande;2;1;0;70;1200.0;0.0;0.0;17.142857142857142;Casa
Casa;Recreio dos Bandeirantes;4;3;1;633;6000.0;0.0;2700.0;9.47867298578199;Casa
Casa;Rio Comprido;2;0;0;250;5000.0;0.0;3800.0;20.0;Casa
Casa;Vila Kosmos;2;1;0;113;1800.0;0.0;0.0;15.929203539823009;Casa
Casa;Santa Teresa;3;1;1;133;2500.0;0.0;0.0;18.79699248120301;Casa
Casa;Vila da Penha;4;1;1;270;3500.0;0.0;0.0;12.962962962962964;Casa
Casa;Botafogo;2;1;0;80;3300.0;0.0;600.0;41.25;Casa
Casa;Jardim Botânico;4;4;4;452;20000.0;0.0;0.0;44.24778761061947;Casa
Casa;Itanhangá;4;2;2;535;8000.0;1340.0;967.0;14.953271028037385;Casa
Casa;Tauá;2;0;0;160;2000.0;0.0;1200.0;12.5;Casa
Casa;Santa Teresa;6;2;0;381;9000.0;0.0;186.0;23.62204724409449;Casa
Casa;Cordovil;1;0;0;65;650.0;0.0;0.0;10.0;Casa
Casa;Barra da Tijuca;6;6;6;610;20000.0;0.0;400.0;32.78688524590164;Casa
Casa;Campo Grande;4;1;4;386;2400.0;0.0;0.0;6.217616580310881;Casa
Casa;Barra da Tijuca;4;3;4;300;15000.0;1100.0;1070.0;50.0;Casa
Casa;Pavuna;2;0;0;70;900.0;0.0;0.0;12.857142857142858;Casa
Casa;Curicica;1;0;0;160;5500.0;0.0;0.0;34.375;Casa
Casa;Pitangueiras;3;1;2;360;3200.0;0.0;0.0;8.88888888888889;Casa
Casa;Campo Grande;2;1;0;60;800.0;0.0;0.0;13.333333333333334;Casa
Casa;Tijuca;5;1;0;139;3500.0;0.0;545.0;25.179856115107917;Casa
Casa;Campo Grande;2;0;0;55;1000.0;0.0;0.0;18.181818181818183;Casa
Casa;Parque Anchieta;2;1;0;70;1250.0;0.0;0.0;17.857142857142858;Casa
Casa;Campo Grande;4;3;0;120;1700.0;0.0;0.0;14.166666666666666;Casa
Casa;Campo Grande;2;0;0;60;950.0;0.0;0.0;15.833333333333334;Casa
Casa;Laranjeiras;5;1;0;350;7000.0;290.0;500.0;20.0;Casa
Casa;Jardim Botânico;4;3;4;452;20000.0;0.0;0.0;44.24778761061947;Casa
Casa;Vila da Penha;2;0;0;50;700.0;0.0;0.0;14.0;Casa
Casa;Vigário Geral;2;0;1;176;1300.0;0.0;0.0;7.386363636363637;Casa
Casa;Campo Grande;2;2;1;80;1700.0;0.0;2.0;21.25;Casa
Casa;Recreio dos Bandeirantes;4;5;3;600;12000.0;0.0;600.0;20.0;Casa
Casa;Urca;4;2;4;330;21000.0;0.0;4200.0;63.63636363636363;Casa
Casa;Barra da Tijuca;2;2;1;74;2500.0;770.0;0.0;33.78378378378378;Casa
Casa;Andaraí;3;0;0;125;2900.0;0.0;96.0;23.2;Casa
Casa;Rio Comprido;8;0;0;412;4000.0;0.0;958.0;9.70873786407767;Casa
Casa;Lagoa;6;2;0;750;18000.0;0.0;1800.0;24.0;Casa
Casa;Rocha;2;0;0;50;800.0;0.0;0.0;16.0;Casa
Casa;Campo Grande;3;0;0;70;950.0;0.0;45.0;13.571428571428571;Casa
Casa;Bonsucesso;1;0;0;50;600.0;0.0;0.0;12.0;Casa
Casa;Laranjeiras;5;0;2;300;7000.0;290.0;0.0;23.33333333333333;Casa
Casa;Abolição;2;3;0;80;2300.0;0.0;192.0;28.75;Casa
Casa;Jardim Guanabara;3;4;1;200;3800.0;0.0;400.0;19.0;Casa
Casa;Vila da Penha;2;0;0;36;700.0;0.0;0.0;19.444444444444443;Casa
Casa;Jardim Botânico;4;4;4;451;20000.0;0.0;0.0;44.34589800443459;Casa
Casa;Jardim Botânico;4;3;4;452;20000.0;0.0;1749.0;44.24778761061947;Casa
Casa;Cosmos;2;3;0;67;1000.0;0.0;0.0;14.92537313432836;Casa
Casa;Moneró;3;3;1;220;3400.0;0.0;4500.0;15.454545454545457;Casa
Casa;Freguesia (Jacarepaguá);4;10;1;400;4900.0;0.0;0.0;12.25;Casa
Casa;Barra da Tijuca;5;2;0;200;11000.0;1300.0;900.0;55.0;Casa
Casa;Grajaú;1;0;0;30;1000.0;0.0;0.0;33.333333333333336;Casa
Casa;Praça Seca;4;1;1;252;2300.0;0.0;201.0;9.126984126984128;Casa
Casa;Vargem Grande;2;1;0;61;1100.0;570.0;0.0;18.0327868852459;Casa
Casa;Cosmos;3;0;0;60;800.0;0.0;0.0;13.333333333333334;Casa
Casa;Água Santa;1;1;0;40;1200.0;0.0;14.0;30.0;Casa
Casa;Santa Teresa;5;2;3;237;7000.0;0.0;120.0;29.535864978902957;Casa
Casa;Jardim Guanabara;3;6;1;325;3700.0;0.0;450.0;11.384615384615383;Casa
Casa;Barra da Tijuca;4;0;3;170;4500.0;0.0;0.0;26.47058823529412;Casa
Casa;Campo Grande;3;1;1;122;1100.0;0.0;153.0;9.01639344262295;Casa
Casa;Encantado;4;2;1;180;2200.0;0.0;248.0;12.22222222222222;Casa
Casa;Tijuca;3;0;0;120;2900.0;206.0;0.0;24.166666666666668;Casa
Casa;Abolição;2;0;0;360;2000.0;0.0;0.0;5.555555555555555;Casa
Casa;Joá;3;7;3;340;7500.0;1900.0;970.0;22.058823529411764;Casa
Casa;Tijuca;7;4;0;400;10000.0;0.0;283.0;25.0;Casa
Casa;Campo Grande;2;1;2;74;1200.0;0.0;0.0;16.216216216216218;Casa
Casa;Santa Teresa;1;0;0;60;1300.0;0.0;85.0;21.666666666666668;Casa
Casa;Cosme Velho;6;4;1;641;15000.0;900.0;1000.0;23.400936037441497;Casa
Casa;Recreio dos Bandeirantes;5;3;4;217;11000.0;1248.0;3242.0;50.69124423963134;Casa
Casa;Rio Comprido;6;1;0;380;2000.0;0.0;320.0;5.2631578947368425;Casa
Casa;Santa Teresa;3;3;1;400;6000.0;0.0;0.0;15.0;Casa
Casa;Campo Grande;4;0;1;366;1890.0;0.0;208.0;5.163934426229508;Casa
Casa;Urca;4;1;2;320;20000.0;0.0;423.0;62.5;Casa
Casa;Vila Valqueire;2;2;0;155;1200.0;0.0;0.0;7.741935483870968;Casa
Casa;Santa Teresa;5;4;0;380;8000.0;0.0;269.0;21.05263157894737;Casa
Casa;Barra da Tijuca;5;3;5;776;20000.0;2130.0;20000.0;25.77319587628866;Casa
Casa;Barra da Tijuca;4;3;4;700;16000.0;2140.0;1700.0;22.857142857142858;Casa
Casa;Irajá;1;0;0;35;700.0;0.0;0.0;20.0;Casa
Casa;Cosmos;2;1;0;50;700.0;200.0;0.0;14.0;Casa
Casa;Anil;7;2;1;268;3300.0;0.0;430.0;12.313432835820896;Casa
Casa;Ramos;1;0;0;45;850.0;0.0;0.0;18.88888888888889;Casa
Casa;Campo Grande;4;0;0;159;1800.0;0.0;0.0;11.320754716981131;Casa
Casa;Campo Grande;3;1;3;114;1500.0;0.0;0.0;13.157894736842104;Casa
Casa;Campo Grande;4;0;2;324;3000.0;0.0;0.0;9.25925925925926;Casa
Casa;Maria da Graça;2;0;0;52;950.0;100.0;11.0;18.26923076923077;Casa
Casa;Itanhangá;5;3;5;400;12000.0;0.0;2200.0;30.0;Casa
Casa;Freguesia (Jacarepaguá);2;0;0;150;3300.0;0.0;860.0;22.0;Casa
Casa;Braz de Pina;4;1;0;99;1800.0;0.0;0.0;18.181818181818183;Casa
Casa;Vila da Penha;2;0;0;115;1200.0;0.0;0.0;10.434782608695652;Casa
Casa;Praça Seca;2;0;0;60;850.0;0.0;13.0;14.166666666666666;Casa
Casa;Madureira;1;0;0;30;1100.0;0.0;0.0;36.66666666666666;Casa
Casa;Campo Grande;2;1;0;91;1200.0;0.0;0.0;13.186813186813186;Casa
Casa;Barra da Tijuca;2;0;2;74;1850.0;0.0;162.0;25.0;Casa
Casa;Vigário Geral;1;0;0;40;550.0;0.0;0.0;13.75;Casa
Casa;Oswaldo Cruz;1;1;0;60;700.0;0.0;0.0;11.666666666666666;Casa
Casa;Encantado;1;0;0;40;1000.0;0.0;17.0;25.0;Casa
Casa;Anchieta;2;2;0;70;950.0;0.0;0.0;13.571428571428571;Casa
Casa;Campo Grande;4;1;3;100;1600.0;0.0;0.0;16.0;Casa
Casa;Cosme Velho;4;3;1;379;15000.0;1200.0;0.0;39.577836411609496;Casa
Casa;Vila Valqueire;3;0;1;128;1500.0;0.0;45.0;11.71875;Casa
Casa;Bangu;3;2;0;100;1450.0;0.0;0.0;14.5;Casa
Casa;Barra da Tijuca;5;8;5;640;18000.0;950.0;18000.0;28.125;Casa
Casa;Campo Grande;2;1;0;70;650.0;0.0;0.0;9.285714285714286;Casa
Casa;Vila Kosmos;1;0;0;60;1000.0;0.0;0.0;16.666666666666668;Casa
Casa;Jardim América;2;1;0;52;850.0;0.0;0.0;16.346153846153847;Casa
Casa;Jardim Botânico;4;1;2;500;15000.0;0.0;500.0;30.0;Casa
Casa;Barra da Tijuca;5;6;0;400;20000.0;0.0;590.0;50.0;Casa
Casa;Campo Grande;2;0;0;60;700.0;0.0;0.0;11.666666666666666;Casa
Casa;Jardim Botânico;4;4;1;465;12000.0;880.0;1550.0;25.806451612903224;Casa
Casa;Grajaú;4;5;1;270;4800.0;0.0;2300.0;17.77777777777778;Casa
Casa;Vila da Penha;3;1;2;93;2000.0;0.0;0.0;21.50537634408602;Casa
Casa;Curicica;3;3;1;308;3500.0;0.0;2435.0;11.363636363636363;Casa
Casa;Encantado;2;1;0;72;1400.0;0.0;34.0;19.444444444444443;Casa
Casa;Joá;5;2;4;595;10000.0;0.0;0.0;16.80672268907563;Casa
Casa;Marechal Hermes;1;0;0;45;700.0;0.0;0.0;15.555555555555555;Casa
Casa;Vila Isabel;2;0;0;70;2000.0;0.0;0.0;28.571428571428573;Casa
Casa;Campo Grande;2;1;0;90;1200.0;0.0;0.0;13.333333333333334;Casa
Casa;Bento Ribeiro;3;3;0;70;2000.0;0.0;0.0;28.571428571428573;Casa
Casa;Méier;1;0;0;50;900.0;0.0;14.0;18.0;Casa
Casa;Vargem Grande;5;1;2;400;4200.0;50.0;0.0;10.5;Casa
Casa;Campo Grande;1;0;0;70;700.0;0.0;0.0;10.0;Casa
Casa;Olaria;1;0;1;11;800.0;0.0;0.0;72.72727272727273;Casa
Casa;Recreio dos Bandeirantes;4;2;3;600;15000.0;0.0;600.0;25.0;Casa
Casa;Laranjeiras;6;3;1;450;11000.0;0.0;0.0;24.444444444444443;Casa
Casa;Méier;6;1;0;347;9000.0;0.0;0.0;25.93659942363112;Casa
Casa;Laranjeiras;2;0;0;46;1850.0;179.0;29.0;40.21739130434783;Casa
Casa;Urca;5;2;2;350;19000.0;0.0;0.0;54.285714285714285;Casa
Casa;Realengo;2;0;0;80;800.0;0.0;26.0;10.0;Casa
Casa;Oswaldo Cruz;2;0;0;89;1500.0;0.0;0.0;16.853932584269664;Casa
Casa;Campo Grande;4;1;2;235;2500.0;0.0;0.0;10.638297872340424;Casa
Casa;Campo Grande;2;1;1;120;1500.0;0.0;0.0;12.5;Casa
Casa;Barra da Tijuca;5;4;5;420;11991.0;885.0;0.0;28.55;Casa
Casa;Jardim Botânico;5;4;5;1400;20000.0;0.0;1912.0;14.285714285714286;Casa
Casa;Honório Gurgel;1;0;0;40;500.0;0.0;0.0;12.5;Casa
Casa;Campo Grande;1;2;1;160;2300.0;0.0;0.0;14.375;Casa
Casa;Vila da Penha;1;0;0;50;900.0;0.0;0.0;18.0;Casa
Casa;Campo Grande;4;1;2;180;1850.0;300.0;0.0;10.27777777777778;Casa
Casa;Tijuca;3;1;0;198;2000.0;0.0;0.0;10.1010101010101;Casa
Casa;Pilares;1;0;0;50;900.0;0.0;0.0;18.0;Casa
Casa;Humaitá;4;0;0;300;7500.0;0.0;2100.0;25.0;Casa
Casa;Recreio dos Bandeirantes;4;5;3;386;15000.0;0.0;610.0;38.86010362694301;Casa
Casa;Abolição;2;1;0;70;1180.0;0.0;151.0;16.857142857142858;Casa
Casa;Pedra de Guaratiba;1;2;0;70;660.0;0.0;0.0;9.428571428571429;Casa
Casa;Barra da Tijuca;5;4;0;350;12000.0;1000.0;600.0;34.285714285714285;Casa
Casa;Santa Teresa;2;0;1;80;1500.0;0.0;0.0;18.75;Casa
Casa;Grajaú;3;1;0;120;2900.0;0.0;150.0;24.166666666666668;Casa
Casa;Irajá;4;2;4;176;4500.0;0.0;0.0;25.568181818181817;Casa
Casa;Campo Grande;3;1;2;200;2500.0;0.0;0.0;12.5;Casa
Casa;Jardim América;1;0;0;38;550.0;0.0;0.0;14.473684210526317;Casa
Casa;Recreio dos Bandeirantes;4;2;2;473;3200.0;0.0;928.0;6.765327695560254;Casa
Casa;Vila Valqueire;1;0;0;60;900.0;0.0;0.0;15.0;Casa
Casa;Bento Ribeiro;1;1;0;50;1100.0;0.0;0.0;22.0;Casa
Casa;Barra da Tijuca;5;10;5;600;20000.0;2000.0;0.0;33.333333333333336;Casa
Casa;Gávea;3;6;2;363;15000.0;0.0;704.0;41.32231404958678;Casa
Casa;Urca;4;1;1;160;12000.0;0.0;0.0;75.0;Casa
Casa;Campo Grande;2;0;0;45;1000.0;0.0;0.0;22.22222222222222;Casa
Casa;Ipanema;1;0;1;39;3000.0;500.0;200.0;76.92307692307692;Casa
Casa;Gávea;4;4;0;450;14000.0;0.0;7200.0;31.11111111111111;Casa
Casa;Madureira;2;0;0;32;1300.0;0.0;0.0;40.625;Casa
Casa;Barra da Tijuca;3;4;1;493;7500.0;2634.0;1235.0;15.212981744421906;Casa
Casa;Barra da Tijuca;5;3;2;412;10000.0;1050.0;0.0;24.271844660194176;Casa
Casa;Campo Grande;3;0;1;90;1150.0;0.0;0.0;12.77777777777778;Casa
Casa;Itanhangá;4;2;1;450;8000.0;0.0;937.0;17.77777777777778;Casa
Casa;Campo Grande;1;1;0;37;600.0;0.0;0.0;16.216216216216218;Casa
Casa;Joá;4;7;0;340;9990.0;0.0;970.0;29.38235294117647;Casa
Casa;Campo Grande;2;1;0;65;900.0;500.0;0.0;13.846153846153848;Casa
Casa;Barra da Tijuca;6;3;4;599;12000.0;1600.0;1200.0;20.03338898163606;Casa
Casa;Tijuca;2;0;0;71;2300.0;25.0;0.0;32.394366197183096;Casa
Casa;Vargem Grande;6;0;6;1000;20000.0;0.0;715.0;20.0;Casa
Casa;Campo Grande;3;1;3;115;1500.0;0.0;0.0;13.043478260869565;Casa
Casa;Ribeira;3;0;0;65;1200.0;0.0;0.0;18.46153846153846;Casa
Casa;Bonsucesso;2;0;0;72;2000.0;0.0;0.0;27.77777777777778;Casa
Casa;Pechincha;2;0;0;55;1000.0;0.0;0.0;18.181818181818183;Casa
Casa;Urca;5;2;4;320;21000.0;0.0;0.0;65.625;Casa
Casa;Vila da Penha;2;0;0;70;1200.0;0.0;0.0;17.142857142857142;Casa
Casa;Andaraí;2;1;0;80;1580.0;0.0;30.0;19.75;Casa
Casa;São Conrado;5;3;3;500;14000.0;0.0;508.0;28.0;Casa
Casa;Jardim Botânico;5;2;2;276;15000.0;0.0;525.0;54.34782608695652;Casa
Casa;Campo Grande;2;1;2;80;950.0;0.0;0.0;11.875;Casa
Casa;Jardim Guanabara;2;0;0;100;900.0;0.0;0.0;9.0;Casa
Casa;Campo Grande;2;2;0;80;1000.0;0.0;0.0;12.5;Casa
Casa;Jardim Botânico;4;3;4;500;20000.0;0.0;1800.0;40.0;Casa
Casa;Recreio dos Bandeirantes;4;3;1;350;4500.0;0.0;0.0;12.857142857142858;Casa
Casa;Paciência;1;0;0;40;650.0;0.0;0.0;16.25;Casa
Casa;Urca;6;2;2;260;18000.0;0.0;0.0;69.23076923076923;Casa
Casa;Cascadura;2;0;0;65;1500.0;0.0;0.0;23.07692307692308;Casa
Casa;Campo Grande;1;1;0;50;550.0;0.0;2.0;11.0;Casa
Casa;Irajá;2;0;0;60;850.0;0.0;0.0;14.166666666666666;Casa
Casa;São Conrado;4;3;2;380;10000.0;0.0;730.0;26.31578947368421;Casa
Casa;Santa Teresa;1;0;0;70;1400.0;0.0;21.0;20.0;Casa
Casa;Madureira;3;0;0;112;1200.0;0.0;0.0;10.714285714285714;Casa
Casa;Bento Ribeiro;1;0;0;38;600.0;0.0;0.0;15.789473684210526;Casa
Casa;Jardim Botânico;4;0;3;280;10000.0;0.0;520.0;35.714285714285715;Casa
Casa;Recreio dos Bandeirantes;3;3;1;120;2200.0;926.0;260.0;18.33333333333333;Casa
Casa;Campo Grande;6;4;0;180;10000.0;0.0;0.0;55.55555555555556;Casa
Casa;Vila Isabel;3;0;0;90;2000.0;0.0;0.0;22.22222222222222;Casa
Casa;Freguesia (Jacarepaguá);4;3;0;318;4500.0;0.0;0.0;14.150943396226417;Casa
Casa;Barra da Tijuca;5;1;2;244;7000.0;1624.0;618.0;28.688524590163933;Casa
Casa;Ramos;1;0;1;50;800.0;0.0;0.0;16.0;Casa
Casa;Campo Grande;2;1;0;70;1200.0;0.0;0.0;17.142857142857142;Casa
Casa;Bancários;2;4;1;195;2800.0;0.0;138.0;14.35897435897436;Casa
Casa;Campo Grande;2;3;1;90;1700.0;0.0;0.0;18.88888888888889;Casa
Casa;Campo Grande;2;2;1;100;1000.0;0.0;0.0;10.0;Casa
Casa;Méier;3;1;0;80;2000.0;0.0;0.0;25.0;Casa
Casa;Tijuca;2;0;0;107;2300.0;500.0;0.0;21.49532710280374;Casa
Casa;Vila Valqueire;2;1;1;65;1700.0;0.0;0.0;26.153846153846157;Casa
Casa;Freguesia (Jacarepaguá);4;3;4;400;16000.0;0.0;2200.0;40.0;Casa
Casa;Engenho de Dentro;1;0;0;50;800.0;0.0;17.0;16.0;Casa
Casa;Paciência;1;0;0;40;700.0;0.0;0.0;17.5;Casa
Casa;Recreio dos Bandeirantes;4;0;2;600;8500.0;0.0;1858.0;14.166666666666666;Casa
Casa;Bonsucesso;3;0;0;75;1800.0;0.0;44.0;24.0;Casa
Casa;Praça Seca;1;0;0;30;400.0;35.0;0.0;13.333333333333334;Casa
Casa;Campo Grande;2;1;0;120;2500.0;0.0;0.0;20.83333333333333;Casa
Casa;Vila Isabel;2;1;1;100;2800.0;0.0;400.0;28.0;Casa
Casa;Recreio dos Bandeirantes;3;3;1;300;4500.0;0.0;0.0;15.0;Casa
Casa;Madureira;1;0;0;40;800.0;0.0;0.0;20.0;Casa
Casa;Vargem Pequena;2;3;2;300;7500.0;0.0;0.0;25.0;Casa
Casa;Cocotá;3;1;3;300;4000.0;0.0;1500.0;13.333333333333334;Casa
Casa;Olaria;2;0;1;119;1700.0;0.0;0.0;14.285714285714286;Casa
Casa;Laranjeiras;5;6;5;980;10000.0;0.0;1200.0;10.20408163265306;Casa
Casa;Botafogo;2;1;1;108;3800.0;0.0;0.0;35.18518518518518;Casa
Casa;Recreio dos Bandeirantes;3;30;0;600;8000.0;0.0;280.0;13.333333333333334;Casa
Casa;São Conrado;4;5;3;3000;22000.0;2700.0;1700.0;7.333333333333333;Casa
Casa;Campo Grande;2;1;0;73;1200.0;0.0;0.0;16.438356164383563;Casa
Casa;Recreio dos Bandeirantes;5;4;3;360;15000.0;0.0;607.0;41.66666666666666;Casa
